(2.24106,0)
(21.4354,0)
(13.0557,0)
(-41.8118,0)
(11.868,0)
(-4.6189,0)
(-19.8066,0)
(7.16203,0)
(-7.21714,0)
(25.9959,0)
(-4.22377,0)
(-15.8289,0)
(-20.1274,0)
(29.6152,0)
(0.0700709,0)
(-33.0732,0)
(-6.61295,0)
(1.00022,0)
(5.90841,0)
(-23.8496,0)
(-1.3817,0)
(-3.69297,0)
(-10.3179,0)
(7.8403,0)
(-0.451925,0)
(2.65747,0)
(-4.69386,0)
(-7.28138,0)
(-15.4212,0)
(21.6635,0)
(1.5426,0)
(-18.0133,0)
(-10.0272,0)
(-3.04669,0)
(9.39128,0)
(-5.46671,0)
(-10.7973,0)
(-3.52614,0)
(-5.08905,0)
(2.00326,0)
(-1.30737,0)
(0.0455083,0)
(-1.68599,0)
(-1.84704,0)
(-4.94574,0)
(13.2972,0)
(3.16111,0)
(-7.07839,0)
(-7.57548,0)
(-0.506064,0)
(5.0603,0)
(2.41906,0)
(-5.94763,0)
(7.69723,0)
(5.36572,0)
(0.0173962,0)
(10.1788,0)
(-17.9224,0)
(-6.74594,0)
(8.68322,0)
(9.58517,0)
(3.04244,0)
(2.56287,0)
(2.68221,0)
(-5.79216,0)
(-16.0403,0)
(-2.85974,0)
(3.01805,0)
(17.5756,0)
(3.80695,0)
(11.5633,0)
(-19.9049,0)
(16.7286,0)
(-36.8116,0)
(-3.85326,0)
(15.7912,0)
(20.5743,0)
(4.25265,0)
(14.7188,0)
(0.980328,0)
(-20.161,0)
(-23.1203,0)
(9.00071,0)
(21.0178,0)
(16.0989,0)
(-13.1491,0)
(16.6895,0)
(-33.582,0)
(3.62758,0)
(-34.3153,0)
(-12.6289,0)
(15.6943,0)
(32.4239,0)
(5.60893,0)
(6.22483,0)
(18.6712,0)
(-35.6786,0)
(-21.6872,0)
(29.5322,0)
(32.9429,0)
(-1.99549,0)
(-31.6381,0)
(23.4238,0)
(-34.3988,0)
(6.99618,0)
(-14.645,0)
(-16.0998,0)
(22.733,0)
(31.6253,0)
(2.57535,0)
(-3.87596,0)
(40.9908,0)
(-41.3834,0)
(-3.14734,0)
(45.0857,0)
(24.811,0)
(-5.5349,0)
(-40.1906,0)
(23.6913,0)
(-45.4712,0)
(19.2432,0)
(4.1528,0)
(-19.4921,0)
(28.5832,0)
(21.0231,0)
(-2.03287,0)
(10.4304,0)
(44.3397,0)
(-38.9385,0)
(16.5489,0)
(47.8461,0)
(16.1088,0)
(1.91769,0)
(-42.2224,0)
(14.8705,0)
(-52.8287,0)
(16.5622,0)
(9.21013,0)
(-17.1248,0)
(25.9643,0)
(7.57877,0)
(-0.714017,0)
(22.045,0)
(38.4218,0)
(-42.8163,0)
(26.6257,0)
(43.8376,0)
(16.1368,0)
(-0.693321,0)
(-48.8906,0)
(2.85752,0)
(-46.6182,0)
(7.67404,0)
(14.3204,0)
(-19.3164,0)
(21.1652,0)
(-0.337017,0)
(-0.982826,0)
(22.3723,0)
(35.5359,0)
(-43.6103,0)
(36.614,0)
(47.849,0)
(13.8648,0)
(-6.96118,0)
(-60.6933,0)
(-8.93466,0)
(-44.9626,0)
(1.31663,0)
(28.2147,0)
(-8.80341,0)
(19.6912,0)
(-5.77634,0)
(3.34937,0)
(28.9923,0)
(26.6525,0)
(-36.2822,0)
(51.4437,0)
(59.9353,0)
(1.51287,0)
(4.37486,0)
(-59.1325,0)
(-21.2074,0)
(-46.4618,0)
(-10.2231,0)
(44.3745,0)
(-6.1143,0)
(10.6186,0)
(-9.24981,0)
(11.3454,0)
(23.8673,0)
(10.1679,0)
(-35.8141,0)
(45.5277,0)
(43.7921,0)
(-10.5637,0)
(2.72148,0)
(-54.0396,0)
(-21.8999,0)
(-18.4256,0)
(-6.83325,0)
(37.0005,0)
(-8.96196,0)
(-2.05157,0)
(-16.1489,0)
(11.4129,0)
(7.84408,0)
(10.2421,0)
(-35.1473,0)
(28.0287,0)
(22.7451,0)
(-8.50159,0)
(-19.0233,0)
(-40.9654,0)
(-23.1848,0)
(-4.91187,0)
(8.11743,0)
(13.1812,0)
(-10.1518,0)
(3.80613,0)
(-15.3955,0)
(9.09085,0)
(11.9961,0)
(8.26202,0)
(-23.1497,0)
(15.305,0)
(17.2806,0)
(-5.24738,0)
(-21.1653,0)
(-20.4833,0)
(-17.2715,0)
(-3.91356,0)
(4.6578,0)
(9.43627,0)
(-3.45068,0)
(-0.434566,0)
(-0.32218,0)
(4.03166,0)
(14.4094,0)
(1.24416,0)
(-11.5691,0)
(5.84712,0)
(3.71179,0)
(4.12962,0)
(-5.7013,0)
(-2.73805,0)
(-14.1902,0)
(5.00911,0)
(-3.97293,0)
(-22.155,0)
(-5.37878,0)
(-4.71474,0)
(15.0016,0)
(-15.7754,0)
(-2.22002,0)
(-4.8162,0)
(-3.27082,0)
(-12.2246,0)
(-15.0706,0)
(16.7063,0)
(10.5486,0)
(-9.47547,0)
(-20.521,0)
(-7.96935,0)
(-7.65067,0)
(-37.3009,0)
(0.373731,0)
(-13.9318,0)
(35.6852,0)
(-28.933,0)
(-10.5183,0)
(-7.55054,0)
(6.04697,0)
(-36.3274,0)
(-28.3133,0)
(35.0927,0)
(-3.39279,0)
(-2.34417,0)
(-13.9029,0)
(-6.48139,0)
(-9.88857,0)
(-37.5656,0)
(0.372562,0)
(-19.4348,0)
(66.448,0)
(-36.0843,0)
(-33.7327,0)
(7.08475,0)
(19.0935,0)
(-61.0022,0)
(-35.7614,0)
(43.7106,0)
(-12.9935,0)
(10.2745,0)
(2.40415,0)
(4.57126,0)
(14.8018,0)
(-35.837,0)
(3.86668,0)
(-16.7599,0)
(91.6254,0)
(-43.5244,0)
(-47.7956,0)
(22.6704,0)
(22.7984,0)
(-66.9519,0)
(-38.0795,0)
(43.2393,0)
(-4.04227,0)
(15.2419,0)
(8.88709,0)
(1.22838,0)
(27.0648,0)
(-48.1571,0)
(-6.95879,0)
(-14.2524,0)
(110.55,0)
(-47.9976,0)
(-42.3644,0)
(37.3207,0)
(16.8808,0)
(-65.6376,0)
(-34.8299,0)
(50.9347,0)
(2.0535,0)
(3.79957,0)
(5.66641,0)
(-3.02448,0)
(16.0104,0)
(-58.1035,0)
(-21.3976,0)
(-14.7791,0)
(121.09,0)
(-47.4999,0)
(-43.9048,0)
(50.8123,0)
(9.35692,0)
(-57.8509,0)
(-31.1405,0)
(55.3895,0)
(0.451461,0)
(-10.5918,0)
(11.6276,0)
(-6.08718,0)
(13.0519,0)
(-52.9806,0)
(-31.9567,0)
(-9.73508,0)
(125.567,0)
(-49.3119,0)
(-41.4319,0)
(59.0201,0)
(22.16,0)
(-45.1498,0)
(-16.5285,0)
(41.2122,0)
(20.7604,0)
(-14.2293,0)
(20.3323,0)
(-37.312,0)
(21.4155,0)
(-30.1662,0)
(-9.81699,0)
(-0.0553169,0)
(111.993,0)
(-37.5173,0)
(-17.4204,0)
(34.2437,0)
(26.7063,0)
(-26.2134,0)
(4.35996,0)
(25.7229,0)
(40.8849,0)
(-14.2124,0)
(22.9024,0)
(-41.1987,0)
(0.428406,0)
(4.80828,0)
(-11.5342,0)
(-11.3705,0)
(82.1495,0)
(-17.3116,0)
(-23.9831,0)
(25.9397,0)
(6.47969,0)
(-12.5375,0)
(8.60723,0)
(16.4806,0)
(6.2018,0)
(-22.8845,0)
(17.6331,0)
(-7.42207,0)
(3.39709,0)
(13.3957,0)
(-19.5835,0)
(-7.32042,0)
(42.9921,0)
(-8.7485,0)
(-36.1535,0)
(45.4067,0)
(-11.7614,0)
(5.86076,0)
(12.2566,0)
(1.21074,0)
(-21.7948,0)
(-25.7892,0)
(-1.40565,0)
(-7.72611,0)
(24.6061,0)
(9.95797,0)
(-18.4337,0)
(7.9396,0)
(19.2148,0)
(-8.80464,0)
(-0.624739,0)
(29.4055,0)
(-7.20699,0)
(14.7557,0)
(7.65647,0)
(-6.15606,0)
(-6.34133,0)
(-11.5592,0)
(-6.42133,0)
(-13.9136,0)
(7.24933,0)
(3.4916,0)
(-8.58814,0)
(-0.877452,0)
(13.2532,0)
(-8.5367,0)
(16.2182,0)
(8.7613,0)
(-0.442487,0)
(7.54956,0)
(-6.01026,0)
(5.68406,0)
(6.77944,0)
(4.03339,0)
(-0.409751,0)
(6.11217,0)
(-4.73134,0)
(7.72294,0)
(4.90364,0)
(2.75012,0)
(-11.7493,0)
(-10.0756,0)
(-12.1347,0)
(-12.1259,0)
(3.57074,0)
(9.63729,0)
(-4.65289,0)
(-8.09002,0)
(5.19829,0)
(17.0396,0)
(2.88448,0)
(-3.17832,0)
(-15.9875,0)
(16.8856,0)
(13.8764,0)
(9.06012,0)
(-23.5186,0)
(-7.3157,0)
(-21.2858,0)
(-22.2278,0)
(14.2994,0)
(4.2381,0)
(-14.2058,0)
(-18.038,0)
(-7.3666,0)
(32.6217,0)
(7.29038,0)
(-6.16279,0)
(-26.1371,0)
(25.3748,0)
(15.3194,0)
(10.7505,0)
(-30.0113,0)
(-1.3767,0)
(-35.8835,0)
(-30.2696,0)
(23.1789,0)
(-8.49957,0)
(-31.1654,0)
(-15.9918,0)
(-13.2907,0)
(42.7102,0)
(3.93088,0)
(-0.733724,0)
(-12.1808,0)
(26.5524,0)
(24.7066,0)
(-0.434308,0)
(-29.0297,0)
(-5.78228,0)
(-49.3649,0)
(-38.5175,0)
(34.8146,0)
(-24.553,0)
(-39.4188,0)
(-3.55315,0)
(-16.9853,0)
(50.4629,0)
(-7.95699,0)
(10.2388,0)
(-1.57442,0)
(18.7829,0)
(24.8324,0)
(-11.129,0)
(-20.4788,0)
(-14.5746,0)
(-60.2366,0)
(-37.5169,0)
(46.2709,0)
(-43.0413,0)
(-39.0627,0)
(11.4424,0)
(-23.3521,0)
(50.9664,0)
(-6.68394,0)
(23.6402,0)
(4.15809,0)
(23.3679,0)
(11.3488,0)
(-15.6739,0)
(-8.78362,0)
(-26.0502,0)
(-76.607,0)
(-28.3673,0)
(61.8819,0)
(-44.7101,0)
(-35.7663,0)
(7.92665,0)
(-9.85302,0)
(57.9071,0)
(1.54194,0)
(13.1083,0)
(18.3081,0)
(17.4337,0)
(13.603,0)
(-5.27672,0)
(4.80546,0)
(-32.627,0)
(-65.3188,0)
(-36.5512,0)
(71.122,0)
(-43.5686,0)
(-27.4081,0)
(1.86973,0)
(33.9341,0)
(51.7585,0)
(3.51098,0)
(-35.5488,0)
(14.8737,0)
(17.1046,0)
(34.0735,0)
(-8.8257,0)
(12.6793,0)
(-20.9975,0)
(-45.7018,0)
(-59.5141,0)
(48.3792,0)
(-49.2477,0)
(-24.0701,0)
(18.5179,0)
(15.4494,0)
(28.3768,0)
(4.16055,0)
(-13.2068,0)
(-8.29841,0)
(31.2073,0)
(10.2353,0)
(-26.3224,0)
(19.5584,0)
(-1.43006,0)
(-74.313,0)
(-10.9933,0)
(17.6882,0)
(-52.3178,0)
(-5.98702,0)
(29.5345,0)
(-48.1196,0)
(7.06721,0)
(0.933006,0)
(27.9108,0)
(30.9076,0)
(31.0589,0)
(-2.82374,0)
(-5.31384,0)
(19.9538,0)
(-6.49188,0)
(-72.681,0)
(28.7703,0)
(3.02098,0)
(-22.3151,0)
(8.52973,0)
(3.63809,0)
(-33.4184,0)
(2.81721,0)
(-6.56298,0)
(11.3671,0)
(52.3408,0)
(18.9667,0)
(-9.53295,0)
(2.93385,0)
(21.8397,0)
(-15.9642,0)
(-8.93204,0)
(18.0521,0)
(8.60824,0)
(-2.26864,0)
(0.783416,0)
(6.97233,0)
(5.14139,0)
(4.4065,0)
(-6.31484,0)
(-6.6494,0)
(6.30337,0)
(-5.8778,0)
(-10.7496,0)
(-1.57631,0)
(11.9952,0)
(-10.6321,0)
(3.15432,0)
(2.97354,0)
(4.19677,0)
(-1.2508,0)
(-5.46314,0)
(10.747,0)
(10.8695,0)
(6.99959,0)
(7.51726,0)
(4.07321,0)
(2.2561,0)
(2.86631,0)
(2.98877,0)
(4.93211,0)
(0.583544,0)
(4.99905,0)
(0.837161,0)
(6.96077,0)
(-4.17307,0)
(6.71645,0)
(-2.17391,0)
(-3.6603,0)
(0.488473,0)
(12.6209,0)
(12.1599,0)
(1.90914,0)
(-0.159137,0)
(2.21118,0)
(0.613966,0)
(12.1144,0)
(1.5432,0)
(13.1805,0)
(8.28248,0)
(13.8545,0)
(-9.97817,0)
(13.7983,0)
(-4.72504,0)
(-9.4843,0)
(-3.28315,0)
(14.1334,0)
(16.5667,0)
(-1.52494,0)
(-10.2208,0)
(0.895829,0)
(-3.77632,0)
(18.4194,0)
(-2.3649,0)
(21.5744,0)
(14.2948,0)
(14.06,0)
(-17.6368,0)
(23.0766,0)
(-13.2693,0)
(-15.8095,0)
(-4.44529,0)
(20.2921,0)
(18.3359,0)
(-7.44946,0)
(-21.589,0)
(-2.41111,0)
(2.37646,0)
(20.6953,0)
(-10.2157,0)
(29.6442,0)
(18.3996,0)
(10.1138,0)
(-19.0209,0)
(25.236,0)
(-21.2404,0)
(-22.0569,0)
(-10.6092,0)
(29.1575,0)
(18.94,0)
(-6.14834,0)
(-32.665,0)
(-3.07883,0)
(1.5333,0)
(22.316,0)
(-15.1116,0)
(39.7188,0)
(14.6362,0)
(11.7162,0)
(-12.6987,0)
(22.0182,0)
(-29.1179,0)
(-25.4471,0)
(-14.9698,0)
(35.8999,0)
(21.2139,0)
(0.142033,0)
(-26.9848,0)
(-6.75493,0)
(-7.97717,0)
(28.0713,0)
(-6.90803,0)
(40.6213,0)
(11.2705,0)
(10.3099,0)
(1.49305,0)
(18.9001,0)
(-25.5404,0)
(-30.87,0)
(16.3143,0)
(37.6412,0)
(13.7979,0)
(-30.369,0)
(-18.5508,0)
(-22.7087,0)
(9.64649,0)
(34.6808,0)
(2.42825,0)
(33.3605,0)
(28.3922,0)
(-26.9342,0)
(-2.56043,0)
(10.967,0)
(-23.4082,0)
(-12.8336,0)
(39.4708,0)
(17.1548,0)
(8.58148,0)
(-61.7205,0)
(-48.928,0)
(-9.89458,0)
(17.9597,0)
(9.59773,0)
(5.48035,0)
(39.5489,0)
(4.74231,0)
(-32.9136,0)
(-12.4855,0)
(-17.6473,0)
(-23.5568,0)
(8.15075,0)
(-39.002,0)
(5.69838,0)
(11.8674,0)
(-16.6209,0)
(-48.9239,0)
(12.6413,0)
(-3.13135,0)
(4.12268,0)
(9.547,0)
(42.7908,0)
(-45.7948,0)
(22.559,0)
(-9.01909,0)
(-28.1141,0)
(-11.5209,0)
(6.39474,0)
(-75.567,0)
(7.70976,0)
(10.2462,0)
(12.0886,0)
(29.083,0)
(26.0551,0)
(2.56109,0)
(10.3257,0)
(12.3252,0)
(14.6413,0)
(-28.2112,0)
(22.9929,0)
(5.48482,0)
(-8.4356,0)
(-13.0736,0)
(-6.65547,0)
(-23.6686,0)
(19.0767,0)
(-4.62112,0)
(0.461334,0)
(36.0127,0)
(-3.11255,0)
(-0.648156,0)
(-2.69196,0)
(14.9301,0)
(-4.8836,0)
(14.4655,0)
(8.1245,0)
(16.0072,0)
(-9.67598,0)
(-8.89714,0)
(16.6808,0)
(4.35687,0)
(5.97094,0)
(-7.8562,0)
(-0.766903,0)
(-1.75157,0)
(-12.5366,0)
(-9.15794,0)
(0.630572,0)
(3.65683,0)
(-1.08853,0)
(-0.562029,0)
(-2.77462,0)
(2.36371,0)
(-6.66373,0)
(-0.325444,0)
(9.55707,0)
(3.01928,0)
(-1.22769,0)
(1.46169,0)
(1.89533,0)
(0.898652,0)
(-0.62758,0)
(0.426814,0)
(-0.0870085,0)
(-0.0599638,0)
(0.500056,0)
(0.625689,0)
(2.52359,0)
(-0.862807,0)
(-0.587345,0)
(1.49896,0)
(1.07739,0)
(-0.248153,0)
(-3.53677,0)
(1.72276,0)
(2.26897,0)
(1.92152,0)
(-1.673,0)
(-2.07615,0)
(-1.59113,0)
(1.45823,0)
(-0.438456,0)
(2.2058,0)
(5.64471,0)
(-2.01849,0)
(0.214095,0)
(2.75466,0)
(2.09678,0)
(-0.411294,0)
(-5.75872,0)
(2.32047,0)
(2.62827,0)
(1.14779,0)
(-3.78266,0)
(-4.11549,0)
(-3.29226,0)
(2.63294,0)
(-0.94519,0)
(4.71073,0)
(9.64369,0)
(-5.0312,0)
(2.32691,0)
(2.53216,0)
(1.58457,0)
(-0.859712,0)
(-7.33343,0)
(1.3906,0)
(4.16552,0)
(-3.6856,0)
(-7.09971,0)
(-6.79877,0)
(-6.91411,0)
(3.80459,0)
(-0.657892,0)
(7.12318,0)
(16.9326,0)
(-7.26302,0)
(6.76753,0)
(-0.266539,0)
(1.01945,0)
(-4.96534,0)
(-11.4259,0)
(1.76427,0)
(12.0511,0)
(-10.4971,0)
(-7.95512,0)
(-19.5836,0)
(-8.61447,0)
(9.90081,0)
(-0.251162,0)
(6.48237,0)
(27.5876,0)
(1.65151,0)
(14.2709,0)
(2.08734,0)
(-8.88847,0)
(12.5267,0)
(-10.1854,0)
(0.0229165,0)
(0.0399198,0)
(-5.69919,0)
(-19.6049,0)
(-19.3847,0)
(-1.01071,0)
(19.9072,0)
(-8.90266,0)
(19.6393,0)
(7.96864,0)
(7.3339,0)
(16.2419,0)
(5.32394,0)
(-12.2006,0)
(62.4222,0)
(-12.498,0)
(4.96564,0)
(-47.3337,0)
(-21.4855,0)
(-17.936,0)
(10.6318,0)
(-7.11043,0)
(16.3221,0)
(-10.0245,0)
(22.2822,0)
(-30.2741,0)
(-5.93254,0)
(7.86651,0)
(-8.66382,0)
(0.70969,0)
(30.9588,0)
(-13.0699,0)
(14.016,0)
(-42.0536,0)
(-58.4959,0)
(8.13476,0)
(3.36668,0)
(-16.3465,0)
(11.8779,0)
(14.0732,0)
(-21.9725,0)
(9.03834,0)
(-12.1188,0)
(-13.4098,0)
(-4.07104,0)
(-2.6115,0)
(-62.086,0)
(-7.80411,0)
(21.5778,0)
(-0.707616,0)
(-20.7998,0)
(27.5395,0)
(-6.91707,0)
(6.53196,0)
(7.88122,0)
(17.363,0)
(-39.3297,0)
(38.3182,0)
(-11.8133,0)
(-0.253215,0)
(-12.9058,0)
(-23.0171,0)
(-42.4704,0)
(7.63534,0)
(12.8211,0)
(-1.48626,0)
(31.9063,0)
(19.0064,0)
(2.93008,0)
(-1.84163,0)
(9.86846,0)
(-2.86655,0)
(6.62017,0)
(17.9041,0)
(4.68615,0)
(7.35125,0)
(-20.4063,0)
(-7.09287,0)
(2.46012,0)
(13.9718,0)
(-6.64185,0)
(-8.05094,0)
(1.45942,0)
(-21.2721,0)
(1.00795,0)
(-5.9764,0)
(4.21984,0)
(-2.5927,0)
(15.0996,0)
(0.955695,0)
(7.39379,0)
(-9.62739,0)
(-7.95765,0)
(10.8678,0)
(5.16403,0)
(-2.15856,0)
(-2.43917,0)
(-0.821233,0)
(-7.23722,0)
(-6.03889,0)
(-4.62298,0)
(1.14411,0)
(-3.03653,0)
(1.11151,0)
(-0.832303,0)
(-3.97693,0)
(-0.902624,0)
(-1.33897,0)
(1.04904,0)
(1.79341,0)
(1.69863,0)
(-1.13876,0)
(-0.552082,0)
(1.37653,0)
(0.587897,0)
(-0.221827,0)
(1.50447,0)
(0.457374,0)
(-2.05769,0)
(-0.257239,0)
(0.666998,0)
(-1.14171,0)
(-0.555622,0)
(0.188419,0)
(1.16378,0)
(-0.193665,0)
(0.687314,0)
(-1.06853,0)
(-0.597707,0)
(1.39499,0)
(0.618914,0)
(-0.34577,0)
(1.57656,0)
(0.471273,0)
(-2.06333,0)
(-0.198208,0)
(0.61903,0)
(-1.10947,0)
(-0.667113,0)
(0.140529,0)
(1.0239,0)
(-0.141139,0)
(0.507429,0)
(-0.432023,0)
(-1.99768,0)
(2.59678,0)
(0.104476,0)
(-1.56477,0)
(1.31026,0)
(-0.764483,0)
(-1.79922,0)
(0.483159,0)
(-0.313057,0)
(0.50237,0)
(-1.4334,0)
(0.421557,0)
(-1.27954,0)
(1.07507,0)
(-2.57878,0)
(-1.98218,0)
(-3.15967,0)
(10.0203,0)
(-2.913,0)
(0.618098,0)
(-7.95833,0)
(-4.51294,0)
(1.02472,0)
(-0.527954,0)
(-5.52718,0)
(8.03387,0)
(6.38117,0)
(4.83656,0)
(0.222997,0)
(-2.3638,0)
(2.17714,0)
(-0.905257,0)
(-2.02127,0)
(10.5815,0)
(4.20353,0)
(-0.998172,0)
(-15.4718,0)
(1.97078,0)
(8.54141,0)
(-2.24695,0)
(-0.585939,0)
(3.76082,0)
(20.07,0)
(8.05888,0)
(11.7975,0)
(-13.2509,0)
(47.1794,0)
(5.07696,0)
(-1.0173,0)
(-25.6323,0)
(3.85329,0)
(-7.13061,0)
(4.88721,0)
(6.80524,0)
(11.193,0)
(-9.70325,0)
(13.4786,0)
(-36.9947,0)
(7.03276,0)
(9.63879,0)
(4.46327,0)
(-0.668343,0)
(64.0516,0)
(-3.21771,0)
(6.77174,0)
(-49.2352,0)
(-32.332,0)
(8.92842,0)
(17.936,0)
(-8.46402,0)
(5.90276,0)
(8.07061,0)
(-13.5954,0)
(-26.0894,0)
(-12.0523,0)
(-9.0976,0)
(-1.5071,0)
(8.53847,0)
(-33.9771,0)
(-5.95008,0)
(11.2053,0)
(-12.5078,0)
(-36.6635,0)
(28.4175,0)
(-7.89207,0)
(5.47501,0)
(9.485,0)
(26.1351,0)
(-48.5195,0)
(35.4073,0)
(-16.7424,0)
(-12.1905,0)
(2.89365,0)
(-6.25148,0)
(-72.0151,0)
(-3.93137,0)
(11.0822,0)
(8.56613,0)
(27.843,0)
(36.6357,0)
(-5.59714,0)
(10.6902,0)
(13.3697,0)
