(17.1749,0)
(-111.183,0)
(-22.0518,0)
(32.9119,0)
(-180.774,0)
(32.2714,0)
(-25.3551,0)
(4.41215,0)
(92.9053,0)
(-2.56024,0)
(-30.0887,0)
(-0.703845,0)
(52.4218,0)
(-32.5685,0)
(8.12572,0)
(26.3755,0)
(31.1759,0)
(-19.8592,0)
(-13.9023,0)
(43.9572,0)
(23.387,0)
(-6.97175,0)
(2.03465,0)
(6.93582,0)
(4.02699,0)
(-2.86817,0)
(1.4317,0)
(-0.749489,0)
(-2.72275,0)
(-0.393846,0)
(4.11752,0)
(5.91713,0)
(-4.10403,0)
(-0.044303,0)
(6.4413,0)
(2.83936,0)
(0.535295,0)
(-15.5064,0)
(-1.44628,0)
(19.4109,0)
(-5.34633,0)
(-11.829,0)
(-17.5623,0)
(-15.4838,0)
(5.66303,0)
(-1.64788,0)
(5.99368,0)
(35.1125,0)
(-7.34644,0)
(14.3526,0)
(1.20909,0)
(1.3153,0)
(-6.22669,0)
(-17.4396,0)
(-1.25138,0)
(-2.95986,0)
(-8.13944,0)
(-35.6888,0)
(-49.553,0)
(-0.849162,0)
(49.5425,0)
(-21.104,0)
(39.0143,0)
(2.32238,0)
(36.0882,0)
(48.2104,0)
(23.672,0)
(-35.0083,0)
(186.18,0)
(-34.7357,0)
(36.9586,0)
(-151.13,0)
(-148.977,0)
(27.5446,0)
(24.0424,0)
(-26.4459,0)
(43.5878,0)
(38.2544,0)
(-61.8052,0)
(-11.9179,0)
(-46.8461,0)
(-26.8314,0)
(-11.3483,0)
(0.385174,0)
(-137.119,0)
(9.71113,0)
(41.674,0)
(1.91495,0)
(62.9148,0)
(75.7352,0)
(-9.07673,0)
(8.31376,0)
(41.9157,0)
(17.6732,0)
(-32.8778,0)
(94.7033,0)
(-6.63728,0)
(11.8131,0)
(-61.8182,0)
(-32.1687,0)
(-50.2668,0)
(11.5726,0)
(-15.6213,0)
(-13.0667,0)
(-19.8423,0)
(-45.4461,0)
(-7.95922,0)
(-4.70028,0)
(-3.46174,0)
(0.147932,0)
(19.8884,0)
(-7.94139,0)
(6.98202,0)
(-17.078,0)
(-7.16733,0)
(17.449,0)
(9.89248,0)
(-3.51943,0)
(-3.83406,0)
(6.88832,0)
(2.14867,0)
(-1.24326,0)
(4.27152,0)
(-0.797048,0)
(-8.16146,0)
(-0.267319,0)
(1.0842,0)
(-1.8502,0)
(-2.1239,0)
(0.78511,0)
(1.99317,0)
(0.358961,0)
(0.102803,0)
(4.16399,0)
(-5.53069,0)
(34.7962,0)
(6.36415,0)
(-9.58497,0)
(-47.4578,0)
(-8.06422,0)
(20.5847,0)
(-8.93408,0)
(-5.81612,0)
(23.8552,0)
(43.2881,0)
(24.3322,0)
(15.3525,0)
(-16.5042,0)
(86.5466,0)
(-19.2823,0)
(-18.3018,0)
(-140.185,0)
(-63.4403,0)
(-1.19072,0)
(29.4323,0)
(-14.8771,0)
(68.1442,0)
(-10.7514,0)
(0.841722,0)
(-111.878,0)
(-1.40587,0)
(3.67672,0)
(11.7764,0)
(20.5614,0)
(83.766,0)
(-23.9424,0)
(45.7161,0)
(-12.2423,0)
(-17.772,0)
(122.958,0)
(-28.0304,0)
(18.4621,0)
(68.5403,0)
(57.0254,0)
(-153.431,0)
(120.37,0)
(-29.7133,0)
(-30.6701,0)
(-21.8204,0)
(-37.2405,0)
(-182.57,0)
(42.3765,0)
(-9.72833,0)
(-15.4118,0)
(41.5656,0)
(-37.3517,0)
(-5.78937,0)
(-17.0555,0)
(30.3232,0)
(-7.78812,0)
(42.6461,0)
(22.8857,0)
(20.6773,0)
(-16.6322,0)
(-37.8894,0)
(29.1405,0)
(17.0939,0)
(-11.6343,0)
(0.547791,0)
(0.0878635,0)
(-10.6661,0)
(-4.22622,0)
(-1.70871,0)
(1.54618,0)
(-12.8833,0)
(-1.69131,0)
(3.14217,0)
(-8.70545,0)
(-3.02968,0)
(4.79135,0)
(3.4255,0)
(-2.01593,0)
(6.28715,0)
(-0.90393,0)
(-4.13404,0)
(9.67346,0)
(3.38539,0)
(-3.18049,0)
(-1.9917,0)
(1.27099,0)
(-3.57767,0)
(3.67718,0)
(0.241682,0)
(1.07998,0)
(-2.1499,0)
(-5.39898,0)
(1.64211,0)
(-1.71086,0)
(11.351,0)
(23.314,0)
(-3.03039,0)
(-20.6373,0)
(31.4676,0)
(-119.474,0)
(-27.1701,0)
(20.7848,0)
(80.7231,0)
(-63.7146,0)
(-1.38854,0)
(-25.8847,0)
(-22.0056,0)
(-65.6609,0)
(-36.8483,0)
(78.1184,0)
(104.305,0)
(4.59042,0)
(69.8571,0)
(-130.115,0)
(-109.537,0)
(28.4043,0)
(32.103,0)
(19.5002,0)
(153.353,0)
(-14.3157,0)
(-149.86,0)
(99.372,0)
(-25.3644,0)
(-87.8264,0)
(-26.2296,0)
(72.9905,0)
(-201.217,0)
(34.5816,0)
(45.8508,0)
(2.99342,0)
(117.917,0)
(48.7697,0)
(-18.6477,0)
(18.2883,0)
(75.6356,0)
(-28.1033,0)
(-24.6338,0)
(113.799,0)
(23.04,0)
(10.5412,0)
(-60.3232,0)
(-8.49311,0)
(-10.3716,0)
(-2.46306,0)
(-14.4476,0)
(-13.8181,0)
(-28.2523,0)
(-38.6274,0)
(-9.45482,0)
(-1.95565,0)
(-5.90465,0)
(0.320771,0)
(18.5504,0)
(-6.57554,0)
(1.54879,0)
(-10.2152,0)
(-4.49709,0)
(11.3772,0)
(8.57612,0)
(-5.88877,0)
(-1.25689,0)
(4.94664,0)
(2.05923,0)
(-0.25913,0)
(5.42733,0)
(1.02657,0)
(-9.36445,0)
(-1.86797,0)
(3.10556,0)
(-5.62838,0)
(-2.41207,0)
(2.71148,0)
(4.61393,0)
(-1.25433,0)
(3.62419,0)
