(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.196368,0)
(-0.438787,0)
(-0.336689,0)
(0.693904,0)
(0.644128,0)
(-0.477785,0)
(0.48703,0)
(-0.551706,0)
(-0.410835,0)
(0.00484826,0)
(1.84745,0)
(-1.4879,0)
(0.961563,0)
(0.486421,0)
(-0.85666,0)
(-0.542205,0)
(1.96901,0)
(-2.29779,0)
(0.424829,0)
(0.551742,0)
(-0.820832,0)
(0.0588826,0)
(0.847432,0)
(-1.45283,0)
(-0.168445,0)
(0.141783,0)
(-0.329493,0)
(0.430669,0)
(0.210445,0)
(-0.506135,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(3.04023,0)
(-2.591,0)
(1.66513,0)
(1.48926,0)
(2.54316,0)
(-0.680271,0)
(10.905,0)
(-0.301892,0)
(6.13072,0)
(-4.93887,0)
(7.00087,0)
(-3.08173,0)
(16.085,0)
(4.47026,0)
(2.46208,0)
(-4.74,0)
(7.01371,0)
(-5.57615,0)
(13.94,0)
(3.94433,0)
(-0.243072,0)
(-3.16045,0)
(7.0462,0)
(-6.76444,0)
(11.2976,0)
(2.26417,0)
(-1.19997,0)
(-2.39431,0)
(7.61607,0)
(-7.41682,0)
(10.3242,0)
(1.52829,0)
(-0.868071,0)
(-2.64883,0)
(8.00922,0)
(-7.42302,0)
(10.3511,0)
(1.65308,0)
(-0.914244,0)
(-2.68721,0)
(7.98691,0)
(-7.47703,0)
(9.74692,0)
(2.1389,0)
(-1.02512,0)
(-3.0432,0)
(7.26389,0)
(-7.32453,0)
(6.35536,0)
(3.65952,0)
(-1.91342,0)
(-2.33334,0)
(3.88374,0)
(-5.34918,0)
(1.47873,0)
(1.08194,0)
(-1.69997,0)
(0.653948,0)
(0.381037,0)
(-1.78341,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.00551608,0)
(-2.61274,0)
(0.715452,0)
(-1.88356,0)
(-1.10915,0)
(2.21948,0)
(-0.146509,0)
(-2.12448,0)
(2.76387,0)
(-10.4175,0)
(-3.60643,0)
(7.48734,0)
(1.11969,0)
(0.518663,0)
(2.81231,0)
(-7.23164,0)
(-6.25488,0)
(8.83721,0)
(4.89511,0)
(2.14215,0)
(5.90289,0)
(-6.74254,0)
(-4.17264,0)
(7.50185,0)
(9.17649,0)
(4.36082,0)
(6.24196,0)
(-6.69161,0)
(-2.98728,0)
(6.12728,0)
(10.7713,0)
(4.63115,0)
(6.596,0)
(-7.54476,0)
(-2.49566,0)
(5.63771,0)
(11.5576,0)
(4.42108,0)
(5.7741,0)
(-6.70493,0)
(-1.74112,0)
(5.25127,0)
(14.1926,0)
(4.00202,0)
(7.07279,0)
(-8.61743,0)
(1.52731,0)
(2.58235,0)
(12.5258,0)
(10.9299,0)
(0.403435,0)
(-6.36749,0)
(0.913407,0)
(-1.71531,0)
(4.00047,0)
(3.5022,0)
(-2.83628,0)
(2.04413,0)
(-1.74487,0)
(-0.957966,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.922163,0)
(-1.46001,0)
(-1.38617,0)
(-1.76431,0)
(-0.28244,0)
(0.377967,0)
(-2.46694,0)
(-3.29073,0)
(-2.83355,0)
(-4.47021,0)
(-1.8451,0)
(1.03004,0)
(-4.51689,0)
(-4.91682,0)
(-3.54056,0)
(-4.16283,0)
(-2.87292,0)
(1.02181,0)
(-5.46641,0)
(-5.91231,0)
(-3.83499,0)
(-6.39826,0)
(-3.999,0)
(2.56608,0)
(-6.38903,0)
(-5.7109,0)
(-4.1702,0)
(-6.15954,0)
(-5.08317,0)
(3.63628,0)
(-6.49411,0)
(-5.94045,0)
(-4.1411,0)
(-6.67081,0)
(-5.15507,0)
(4.30417,0)
(-2.27333,0)
(-9.14467,0)
(-2.61325,0)
(-4.97593,0)
(-2.03065,0)
(3.17492,0)
(4.56474,0)
(-3.85062,0)
(3.90229,0)
(-17.2563,0)
(0.692593,0)
(2.33886,0)
(4.3571,0)
(6.97461,0)
(-3.92645,0)
(-3.78445,0)
(-4.93719,0)
(1.09381,0)
(-0.694604,0)
(1.0748,0)
(-1.73037,0)
(3.29499,0)
(-2.28624,0)
(0.11954,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.324317,0)
(0.0033793,0)
(-0.140297,0)
(0.412137,0)
(0.124972,0)
(-0.258679,0)
(-0.431002,0)
(-0.241356,0)
(-0.319321,0)
(0.0587094,0)
(0.0651999,0)
(-0.230804,0)
(-0.601187,0)
(-0.474706,0)
(-0.472669,0)
(-0.0587833,0)
(-0.0823432,0)
(-0.289252,0)
(0.886349,0)
(-2.59116,0)
(-0.327702,0)
(1.03626,0)
(1.59196,0)
(-0.738819,0)
(7.82961,0)
(-5.36849,0)
(5.15439,0)
(-7.00054,0)
(4.53038,0)
(-0.483531,0)
(8.68903,0)
(4.38056,0)
(1.12147,0)
(-18.133,0)
(-0.0326163,0)
(2.19173,0)
(1.06776,0)
(3.84173,0)
(-4.65253,0)
(2.09658,0)
(-6.36659,0)
(1.19461,0)
(-1.339,0)
(-0.435929,0)
(-0.382495,0)
(1.89927,0)
(-0.395671,0)
(-0.605257,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.282291,0)
(-0.163114,0)
(-0.193993,0)
(0.587059,0)
(0.335064,0)
(-0.301593,0)
(3.90171,0)
(-4.53474,0)
(1.77731,0)
(0.73624,0)
(2.98095,0)
(-0.286323,0)
(8.10801,0)
(-1.2799,0)
(5.5099,0)
(-18.1296,0)
(3.23554,0)
(2.32891,0)
(4.3431,0)
(5.97529,0)
(-5.23531,0)
(-6.58722,0)
(-5.96315,0)
(2.50068,0)
(-2.32445,0)
(-0.176964,0)
(-1.74074,0)
(3.63816,0)
(-2.76559,0)
(-0.176993,0)
(-0.532581,0)
(-0.0957247,0)
(-0.129454,0)
(0.684819,0)
(0.115555,0)
(-0.358559,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.320685,0)
(-0.00154694,0)
(-0.130422,0)
(0.459374,0)
(0.153341,0)
(-0.269097,0)
(1.58185,0)
(-2.18109,0)
(0.0802149,0)
(1.67903,0)
(2.31804,0)
(-0.940651,0)
(8.22181,0)
(-4.51907,0)
(4.80414,0)
(-7.79265,0)
(5.12204,0)
(-0.764493,0)
(7.97912,0)
(4.43403,0)
(-0.264309,0)
(-16.9927,0)
(-0.379694,0)
(1.77728,0)
(0.135968,0)
(2.87474,0)
(-4.4004,0)
(2.95786,0)
(-5.82264,0)
(0.769451,0)
(-1.27939,0)
(-0.457515,0)
(-0.238939,0)
(1.57555,0)
(-0.120969,0)
(-0.590352,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(0.379202,0)
(-0.966139,0)
(-0.175978,0)
(1.22157,0)
(1.17516,0)
(-0.43451,0)
(7.0427,0)
(-4.70556,0)
(3.91217,0)
(-1.52648,0)
(5.01796,0)
(-1.51446,0)
(10.9967,0)
(1.85772,0)
(4.71088,0)
(-18.6198,0)
(3.52422,0)
(1.12059,0)
(4.38589,0)
(6.18548,0)
(-5.07809,0)
(-4.60878,0)
(-6.31819,0)
(2.60282,0)
(-2.04146,0)
(-0.161783,0)
(-1.3578,0)
(3.42287,0)
(-2.1843,0)
(-0.32578,0)
(-0.396011,0)
(-0.0235693,0)
(-0.117259,0)
(0.529575,0)
(0.128759,0)
(-0.321363,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.222891,0)
(-0.225648,0)
(-0.187515,0)
(0.643788,0)
(0.403756,0)
(-0.306207,0)
(3.74577,0)
(-3.87948,0)
(1.20014,0)
(1.47343,0)
(3.55201,0)
(-1.25957,0)
(9.83647,0)
(-2.0647,0)
(6.41304,0)
(-14.8044,0)
(4.85889,0)
(0.648961,0)
(6.39715,0)
(5.9175,0)
(-3.49796,0)
(-13.0057,0)
(-4.42867,0)
(3.54905,0)
(-1.94928,0)
(1.21979,0)
(-3.3403,0)
(3.15859,0)
(-5.21945,0)
(1.03512,0)
(-1.17249,0)
(-0.436338,0)
(-0.200148,0)
(1.4266,0)
(-0.0441282,0)
(-0.597388,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(1.32651,0)
(-1.89598,0)
(0.162704,0)
(1.62693,0)
(1.82242,0)
(-0.619172,0)
(9.10791,0)
(-5.503,0)
(5.52351,0)
(-5.69245,0)
(5.89101,0)
(-0.555794,0)
(11.8489,0)
(3.92815,0)
(2.28575,0)
(-20.9331,0)
(2.72352,0)
(0.782852,0)
(3.84349,0)
(5.58989,0)
(-6.40041,0)
(-0.511707,0)
(-5.76734,0)
(-0.232487,0)
(-1.772,0)
(-0.676873,0)
(-0.815985,0)
(2.56461,0)
(-0.899848,0)
(-0.909337,0)
(-0.36716,0)
(-0.00499749,0)
(-0.117688,0)
(0.494178,0)
(0.127392,0)
(-0.298422,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(2.60714,0)
(-3.19916,0)
(1.77299,0)
(0.637307,0)
(1.01218,0)
(0.83101,0)
(7.92438,0)
(-4.48502,0)
(7.07537,0)
(-15.5988,0)
(1.35566,0)
(5.01016,0)
(7.25711,0)
(6.52593,0)
(0.121894,0)
(-13.5285,0)
(-5.24457,0)
(5.36266,0)
(0.402543,0)
(3.46486,0)
(-3.11717,0)
(4.14551,0)
(-5.11755,0)
(0.758531,0)
(-0.455052,0)
(0.0446355,0)
(-0.278008,0)
(0.947522,0)
(-0.126204,0)
(-0.300835,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-1.10233,0)
(-2.45441,0)
(-1.12519,0)
(-2.48662,0)
(-1.24784,0)
(1.90911,0)
(-3.87198,0)
(-4.88875,0)
(-1.87614,0)
(-12.3069,0)
(-4.37787,0)
(6.73143,0)
(-5.63708,0)
(-1.2132,0)
(-3.41628,0)
(-2.99855,0)
(-6.29972,0)
(3.88879,0)
(-3.12753,0)
(-1.02827,0)
(-0.911563,0)
(2.95711,0)
(-1.6473,0)
(-0.416222,0)
(-0.484131,0)
(-0.0659689,0)
(-0.128881,0)
(0.626494,0)
(0.115048,0)
(-0.326524,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.323256,0)
(0.023264,0)
(-0.11834,0)
(0.440312,0)
(0.125312,0)
(-0.263512,0)
(-0.479756,0)
